food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEBX_00248,Aloo fry,Aloo fry,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00249,Aloo jalfrezi,Aloo jalfrezi,Vegetables,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.44,16.67,Class=other. Proxy-mapped to validated source 'Burger Aloo Tikki' (food_id=WEST_IN_0099); score=0.25; tier=low. Converted from source serving_size_g=180g.
INDWEBX_00250,Aloo jeera,Aloo jeera,Vegetables,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.44,16.67,Class=other. Proxy-mapped to validated source 'Burger Aloo Tikki' (food_id=WEST_IN_0099); score=0.25; tier=low. Converted from source serving_size_g=180g.
INDWEBX_00251,Aloo korma,Aloo korma,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00252,Aloo kurma,Aloo kurma,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00253,Aloo masala,Aloo masala,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00254,Aloo matar gravy,Aloo matar gravy,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00255,Aloo palak,Aloo palak,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00256,Aloo salan,Aloo salan,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00257,Arbi bharta,Arbi bharta,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00258,Arbi do pyaza,Arbi do pyaza,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00259,Arbi dry,Arbi dry,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00260,Arbi fry,Arbi fry,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00261,Arbi jalfrezi,Arbi jalfrezi,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00262,Arbi jeera,Arbi jeera,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00263,Arbi korma,Arbi korma,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00264,Arbi kurma,Arbi kurma,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00265,Arbi masala,Arbi masala,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00266,Arbi matar gravy,Arbi matar gravy,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.14; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00267,Arbi salan,Arbi salan,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00268,Baingan do pyaza,Baingan do pyaza,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00269,Baingan dry,Baingan dry,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00270,Baingan fry,Baingan fry,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00271,Baingan jalfrezi,Baingan jalfrezi,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00272,Baingan jeera,Baingan jeera,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00273,Baingan korma,Baingan korma,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00274,Baingan kurma,Baingan kurma,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00275,Baingan masala,Baingan masala,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00276,Baingan salan,Baingan salan,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00277,Beans bharta,Beans bharta,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00278,Beans do pyaza,Beans do pyaza,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00279,Beans dry,Beans dry,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00280,Beans fry,Beans fry,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00281,Beans jalfrezi,Beans jalfrezi,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00282,Beans jeera,Beans jeera,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00283,Beans korma,Beans korma,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00284,Beans kurma,Beans kurma,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00285,Beans masala,Beans masala,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00286,Beans salan,Beans salan,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00287,Beetroot bharta,Beetroot bharta,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00288,Beetroot do pyaza,Beetroot do pyaza,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00289,Beetroot dry,Beetroot dry,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00290,Beetroot fry,Beetroot fry,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00291,Beetroot jalfrezi,Beetroot jalfrezi,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00292,Beetroot jeera,Beetroot jeera,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00293,Beetroot korma,Beetroot korma,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00294,Beetroot kurma,Beetroot kurma,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00295,Beetroot masala,Beetroot masala,Vegetables,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.
INDWEBX_00296,Beetroot salan,Beetroot salan,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00297,Bhindi bharta,Bhindi bharta,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00298,Bhindi do pyaza,Bhindi do pyaza,Vegetables,portion,100,100,100,0.9,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00299,Bhindi dry,Bhindi dry,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00300,Bhindi fry,Bhindi fry,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00301,Bhindi jalfrezi,Bhindi jalfrezi,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00302,Bhindi jeera,Bhindi jeera,Vegetables,portion,100,100,100,0.9,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00303,Bhindi korma,Bhindi korma,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00304,Bhindi kurma,Bhindi kurma,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00305,Bhindi salan,Bhindi salan,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00306,Brinjal bharta,Brinjal bharta,Vegetables,portion,100,100,100,0.9,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.
INDWEBX_00307,Brinjal do pyaza,Brinjal do pyaza,Vegetables,portion,100,100,100,0.9,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,8.32,8.32,Low,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00308,Brinjal dry,Brinjal dry,Vegetables,portion,100,100,100,0.9,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00309,Brinjal fry,Brinjal fry,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00310,Brinjal jalfrezi,Brinjal jalfrezi,Vegetables,portion,100,100,100,0.9,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,14.84,14.84,Medium,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00311,Brinjal jeera,Brinjal jeera,Vegetables,portion,100,100,100,0.9,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00312,Brinjal korma,Brinjal korma,Vegetables,portion,100,100,100,0.9,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.
INDWEBX_00313,Brinjal kurma,Brinjal kurma,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
INDWEBX_00314,Brinjal masala,Brinjal masala,Vegetables,portion,100,100,100,0.9,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.
