food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEB_0115,Bhaji (pav bhaji bhaji only),Bhaji (pav bhaji bhaji only),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0116,Chicken curry (home style),Chicken curry (home style),Pulses & legumes,portion,100,100,100,0.9,92.0,Henry et al. GI tables (non-Indian cohort),43.18,43.18,43.18,High,0.62,46.93,"Per-100g values proxy-mapped to validated source item 'Chicken Curry Puff' (food_id=NONIND_0007); mapping_score=0.48; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0117,Mutton curry,Mutton curry,Pulses & legumes,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,"Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0118,Mutton rogan josh,Mutton rogan josh,Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0119,Fish curry (Goan),Fish curry (Goan),Pulses & legumes,portion,100,100,100,0.9,45.3,Henry et al. GI tables (non-Indian cohort),13.59,13.59,13.59,Medium,0.45,30.0,"Per-100g values proxy-mapped to validated source item 'Brown Rice Flour Idiyappam with Fish Curry' (food_id=NONIND_0648); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0120,Fish curry (Bengali),Fish curry (Bengali),Pulses & legumes,portion,100,100,100,0.9,45.3,Henry et al. GI tables (non-Indian cohort),13.59,13.59,13.59,Medium,0.45,30.0,"Per-100g values proxy-mapped to validated source item 'Brown Rice Flour Idiyappam with Fish Curry' (food_id=NONIND_0648); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0121,Egg omelette (plain),Egg omelette (plain),Pulses & legumes,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,10.26,10.26,Medium,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Egg' (food_id=WEST_IN_0114); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0122,Masala omelette,Masala omelette,Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0123,Soyabean curry,Soyabean curry,Pulses & legumes,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,"Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0124,Soya chaap gravy,Soya chaap gravy,Pulses & legumes,portion,100,100,100,0.9,63.2,Henry et al. GI tables (non-Indian cohort),13.06,13.06,13.06,Medium,0.45,20.67,"Per-100g values proxy-mapped to validated source item 'Kurakkanpittu with Gravy' (food_id=NONIND_0599); mapping_score=0.20; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0125,Soya chunks pulao,Soya chunks pulao,Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0126,Samosa chaat,Samosa chaat,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0127,Aloo tikki chaat,Aloo tikki chaat,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.52,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0128,Dahi puri,Dahi puri,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0129,Poha jalebi (combo),Poha jalebi (combo),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0130,Chole tikki,Chole tikki,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0131,Chole chaat,Chole chaat,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0132,Dahi bhalla,Dahi bhalla,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0133,Rava idli,Rava idli,Snacks,portion,100,100,100,0.9,85.0,Henry et al. GI tables (non-Indian cohort),17.51,17.51,17.51,Medium,0.45,20.6,"Per-100g values proxy-mapped to validated source item 'Rice Idli' (food_id=NONIND_0046); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0134,Idli with chutney,Idli with chutney,Snacks,portion,100,100,100,0.9,85.0,Henry et al. GI tables (non-Indian cohort),17.51,17.51,17.51,Medium,0.45,20.6,"Per-100g values proxy-mapped to validated source item 'Rice Idli' (food_id=NONIND_0046); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0135,Dosa with sambar,Dosa with sambar,Snacks,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.45,34.75,"Per-100g values proxy-mapped to validated source item 'Dosa' (food_id=IND_HENRY2021_688); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=120g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0136,Dosa with chutney,Dosa with chutney,Snacks,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.45,34.75,"Per-100g values proxy-mapped to validated source item 'Dosa' (food_id=IND_HENRY2021_688); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=120g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0137,Plain dosa,Plain dosa,Snacks,portion,100,100,100,0.9,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.64,34.75,"Per-100g values proxy-mapped to validated source item 'Dosa' (food_id=IND_HENRY2021_688); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=120g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0138,Onion uttapam,Onion uttapam,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,14.2,14.2,14.2,Medium,0.41,20.0,"Per-100g values proxy-mapped to validated source item 'Onion Rings' (food_id=WEST_IN_0230); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0139,Rava uttapam,Rava uttapam,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0140,Kathi roll (egg),Kathi roll (egg),Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,10.26,10.26,Medium,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Egg' (food_id=WEST_IN_0114); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0141,Kathi roll (paneer),Kathi roll (paneer),Snacks,portion,100,100,100,0.9,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.58,11.58,11.58,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0142,Kathi roll (chicken),Kathi roll (chicken),Snacks,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,9.97,9.97,9.97,Low,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Chicken' (food_id=WEST_IN_0108); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0143,Frankie roll (veg),Frankie roll (veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0144,Frankie roll (egg),Frankie roll (egg),Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,10.26,10.26,Medium,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Egg' (food_id=WEST_IN_0114); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0145,Paneer tikka roll,Paneer tikka roll,Snacks,portion,100,100,100,0.9,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.47,11.47,11.47,Medium,0.52,16.5,"Per-100g values proxy-mapped to validated source item 'Panini Paneer Tikka' (food_id=WEST_IN_0162); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0146,Chicken tikka roll,Chicken tikka roll,Snacks,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.0,10.0,10.0,Medium,0.52,14.5,"Per-100g values proxy-mapped to validated source item 'Panini Chicken Tikka' (food_id=WEST_IN_0155); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=200g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0147,Momos (veg steamed),Momos (veg steamed),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0148,Momos (chicken steamed),Momos (chicken steamed),Snacks,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,9.97,9.97,9.97,Low,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Chicken' (food_id=WEST_IN_0108); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0149,Momos (veg fried),Momos (veg fried),Snacks,portion,100,100,100,0.9,69.0,Henry et al. GI tables (non-Indian cohort),16.56,16.56,16.56,Medium,0.45,24.0,"Per-100g values proxy-mapped to validated source item 'Fried Fritter' (food_id=NONIND_0517); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0150,Momos (chicken fried),Momos (chicken fried),Snacks,portion,100,100,100,0.9,69.0,Henry et al. GI tables (non-Indian cohort),16.56,16.56,16.56,Medium,0.45,24.0,"Per-100g values proxy-mapped to validated source item 'Fried Fritter' (food_id=NONIND_0517); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0151,Chowmein (veg),Chowmein (veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0152,Chowmein (egg),Chowmein (egg),Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,10.26,10.26,Medium,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Egg' (food_id=WEST_IN_0114); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0153,Chowmein (chicken),Chowmein (chicken),Snacks,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,9.97,9.97,9.97,Low,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Chicken' (food_id=WEST_IN_0108); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0154,Hakka noodles (veg),Hakka noodles (veg),Snacks,portion,100,100,100,0.9,41.2,Proxy GI anchor: cooked pasta from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,4.61,4.61,4.61,Low,0.65,11.2,"Per-100g values proxy-mapped to validated source item 'Hakka Noodles' (food_id=WEST_IN_0216); mapping_score=0.67; mapping_tier=high. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0155,Hakka noodles (chicken),Hakka noodles (chicken),Snacks,portion,100,100,100,0.9,41.2,Proxy GI anchor: cooked pasta from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,4.61,4.61,4.61,Low,0.65,11.2,"Per-100g values proxy-mapped to validated source item 'Hakka Noodles' (food_id=WEST_IN_0216); mapping_score=0.67; mapping_tier=high. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0156,Fried rice (veg),Fried rice (veg),Snacks,portion,100,100,100,0.9,50.0,Henry et al. GI tables (non-Indian cohort),6.47,6.47,6.47,Low,0.75,12.93,"Per-100g values proxy-mapped to validated source item 'Fried Fragrantwhite Rice' (food_id=NONIND_0105); mapping_score=0.73; mapping_tier=high. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0157,Fried rice (egg),Fried rice (egg),Snacks,portion,100,100,100,0.9,50.0,Henry et al. GI tables (non-Indian cohort),6.47,6.47,6.47,Low,0.75,12.93,"Per-100g values proxy-mapped to validated source item 'Fried Fragrantwhite Rice' (food_id=NONIND_0105); mapping_score=0.73; mapping_tier=high. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0158,Fried rice (chicken),Fried rice (chicken),Snacks,portion,100,100,100,0.9,50.0,Henry et al. GI tables (non-Indian cohort),6.47,6.47,6.47,Low,0.75,12.93,"Per-100g values proxy-mapped to validated source item 'Fried Fragrantwhite Rice' (food_id=NONIND_0105); mapping_score=0.73; mapping_tier=high. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0159,Manchurian balls (veg),Manchurian balls (veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0160,Spring roll (veg),Spring roll (veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0161,Spring roll (chicken),Spring roll (chicken),Snacks,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,9.97,9.97,9.97,Low,0.41,14.44,"Per-100g values proxy-mapped to validated source item 'Burger Chicken' (food_id=WEST_IN_0108); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0162,Pakora (onion),Pakora (onion),Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,14.2,14.2,14.2,Medium,0.41,20.0,"Per-100g values proxy-mapped to validated source item 'Onion Rings' (food_id=WEST_IN_0230); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0163,Pakora (paneer),Pakora (paneer),Snacks,portion,100,100,100,0.9,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.58,11.58,11.58,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0164,Pakora (spinach/palak),Pakora (spinach/palak),Snacks,portion,100,100,100,0.9,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,13.05,13.05,Medium,0.4,18.67,"Per-100g values proxy-mapped to validated source item 'Pizza Spinach and Corn' (food_id=WEST_IN_0084); mapping_score=0.17; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0165,Pakora (mixed veg),Pakora (mixed veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0166,Chana jor garam,Chana jor garam,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0167,Masala peanuts,Masala peanuts,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0168,Baked/roasted makhana,Baked/roasted makhana,Snacks,portion,100,100,100,0.9,55.0,Henry et al. GI tables (non-Indian cohort),11.4,11.4,11.4,Medium,0.45,20.73,"Per-100g values proxy-mapped to validated source item 'Baked Barbecuedporkpuff' (food_id=NONIND_0515); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0169,Namkeen mixture,Namkeen mixture,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0170,Aloo bhujiya,Aloo bhujiya,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.41,16.67,"Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0171,Bhujia sev,Bhujia sev,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0172,Sev (plain),Sev (plain),Snacks,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,"Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
INDWEB_0173,Mathri,Mathri,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,"Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Specify cooking method + typical add-ons (oil/ghee/butter, chutney, sugar) for GI/GL consistency."
