food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_FINAL_0207,Sweetened breakfast cereal (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0208,Sweetened breakfast cereal (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0209,Chocolate cereal (sweetened),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0210,Chocolate cereal,"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0211,Oats porridge (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0212,Oats porridge,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0213,Oats porridge (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0214,Flavoured oats (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0215,Flavoured oats (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0216,Flavoured oats,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0217,Granola,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0218,Granola (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0219,Granola (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.0,14.3,37.7,High,0.55,100,33.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0220,Soft drink (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0221,Soft drink (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0222,Cola drink (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0223,Cola drink (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0224,Sweetened soda (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0225,Sweetened soda (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0227,Cold coffee (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0228,Milkshake (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0229,Milkshake (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0230,Chocolate milk (sweetened),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0231,Chocolate milk (cold),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0232,Flavoured milk (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0233,Flavoured milk (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0234,Cappuccino (sweetened) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0235,Cappuccino (sweetened) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0236,Latte (sweetened) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0237,Latte (sweetened) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0238,Coffee frappe (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0239,Coffee frappe (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0240,Pizza pocket (pan style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.8,10.3,27.3,Medium,0.55,100,31.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0241,Pizza pocket (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0242,Pizza pocket (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.3,8.4,22.2,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0243,Pizza pocket (thin crust),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.3,7.9,20.7,Medium,0.55,100,23.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0244,Pizza pocket (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.2,6.2,16.2,Medium,0.55,100,19.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0245,Pizza pocket,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0246,Pizza pocket (baked),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0247,Calzone,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.8,9.2,24.4,Medium,0.55,100,28.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0248,Pasta (alfredo style) (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,24.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0249,Pasta (alfredo style) (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0250,Pasta (alfredo style) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0251,Pasta (alfredo style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0252,Pasta (arrabbiata style) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0253,Pasta (arrabbiata style) (with chicken),"Western foods (India, common consumption)",58.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.3,7.3,19.3,Medium,0.55,100,22.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0254,Pasta (arrabbiata style) (with vegetables),"Western foods (India, common consumption)",58.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.2,7.8,20.6,Medium,0.55,100,24.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0255,Pasta (arrabbiata style),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.6,8.6,22.6,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0258,Onion rings,"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0259,Cheesy fries (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.0,12.7,33.4,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0260,Cheesy fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0261,Cheesy fries (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0262,Cheesy fries (cheese),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.7,13.0,34.4,High,0.55,100,32.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0263,Cheesy fries,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0264,Loaded fries (fried),"Western foods (India, common consumption)",77.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.0,12.7,33.4,High,0.55,100,29.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0265,Loaded fries (baked),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0266,Loaded fries,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),26.2,14.4,38.0,High,0.55,100,35.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0267,Loaded fries (cheese),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),23.7,13.0,34.4,High,0.55,100,32.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0268,Loaded fries (extra cheese),"Western foods (India, common consumption)",71.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.5,9.6,25.4,Medium,0.55,100,24.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0269,Chicken wings,"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.9,7.6,20.2,Medium,0.55,100,22.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0270,Veg wrap,"Western foods (India, common consumption)",60.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),15.8,8.7,22.9,Medium,0.55,100,26.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0271,Chicken wrap,"Western foods (India, common consumption)",60.1,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),14.8,8.1,21.5,Medium,0.55,100,24.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0272,Club sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.6,9.7,25.5,Medium,0.55,100,27.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0273,Club sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0274,Club sandwich (toasted),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0275,Club sandwich,"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.5,10.7,28.3,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0276,Club sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0277,Club sandwich (grilled),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0278,Club sandwich (with vegetables),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0279,Tuna sandwich (grilled),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0280,Tuna sandwich,"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.5,10.7,28.3,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0281,Tuna sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0282,Tuna sandwich (with vegetables),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0283,Tuna sandwich (toasted),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0284,Tuna sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0285,Tuna sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.6,9.7,25.5,Medium,0.55,100,27.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0286,Cheesecake (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0287,Cheesecake,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0288,Cheesecake (chocolate),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0289,Cheesecake (with ice cream),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),31.5,17.3,45.7,High,0.55,100,42.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0290,Chocolate brownie (caramel),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0291,Chocolate brownie (with ice cream),"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0292,Chocolate brownie,"Western foods (India, common consumption)",78.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),36.4,20.0,52.8,High,0.55,100,46.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0293,Hot chocolate (sweetened) (sweetened),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0294,Hot chocolate (sweetened) (cold),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0296,Lemonade (sweetened),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.2,8.9,23.5,Medium,0.55,100,25.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0297,Breakfast sandwich (grilled),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0298,Breakfast sandwich (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),13.0,7.2,18.8,Medium,0.55,100,21.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0299,Breakfast sandwich (toasted),"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),18.5,10.2,26.8,Medium,0.55,100,28.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0300,Breakfast sandwich (cheese),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.6,9.7,25.5,Medium,0.55,100,27.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0301,Breakfast sandwich (with chicken),"Western foods (India, common consumption)",63.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),16.6,9.1,24.1,Medium,0.55,100,26.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0302,Breakfast sandwich (with vegetables),"Western foods (India, common consumption)",63.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),17.8,9.8,25.8,Medium,0.55,100,27.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0303,Breakfast sandwich,"Western foods (India, common consumption)",65.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),19.5,10.7,28.3,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0304,Cereal bar (sweetened),"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_FINAL_0305,Cereal bar,"Western foods (India, common consumption)",75.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),22.5,12.4,32.6,High,0.55,100,30.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
