food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_0198,Grilled veg sandwich (extra cheese),"Western foods (India, common consumption)",60.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.2,6.2,16.2,Medium,0.55,100,18.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0199,Pizza pocket (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.2,6.2,16.2,Medium,0.55,100,19.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0200,Chicken burger (extra cheese),"Western foods (India, common consumption)",59.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.1,6.1,16.1,Medium,0.55,100,18.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0201,Chicken sandwich (extra cheese),"Western foods (India, common consumption)",59.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),11.1,6.1,16.1,Medium,0.55,100,18.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0202,Garlic bread (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0203,Cheese garlic bread (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0204,Breadsticks (extra cheese),"Western foods (India, common consumption)",61.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.8,5.9,15.7,Medium,0.55,100,17.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0205,Pasta (white sauce) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0206,Pasta (red sauce) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0207,Pasta (cheese) (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0208,Mac and cheese (extra cheese),"Western foods (India, common consumption)",57.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.4,5.7,15.1,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0209,Pizza (vegetable) (extra cheese),"Western foods (India, common consumption)",55.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.2,5.6,14.8,Medium,0.55,100,18.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0210,Lasagne (vegetable),"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.0,5.5,14.5,Low,0.55,100,18.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0211,Lasagne (vegetable) (with vegetables),"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),10.0,5.5,14.5,Low,0.55,100,18.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0212,Veg nuggets (baked),"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.0,5.0,13.0,Low,0.55,100,16.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0213,Veg nuggets,"Western foods (India, common consumption)",53.9,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),9.0,5.0,13.0,Low,0.55,100,16.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0214,Lasagne (vegetable) (with chicken),"Western foods (India, common consumption)",52.3,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.6,4.7,12.5,Low,0.55,100,16.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0215,Chicken nuggets (baked),"Western foods (India, common consumption)",53.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.5,4.7,12.3,Low,0.55,100,15.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0216,Fish fingers (baked),"Western foods (India, common consumption)",53.4,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.5,4.7,12.3,Low,0.55,100,15.8,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0217,Cold coffee (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0218,Milkshake (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0219,Milkshake (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0220,Flavoured milk (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0221,Flavoured milk (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0222,Cappuccino (sweetened) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0223,Cappuccino (sweetened) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0224,Latte (sweetened) (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0225,Latte (sweetened) (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0226,Coffee frappe (sweetened),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0227,Coffee frappe (cold),"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.4,4.6,12.2,Low,0.55,100,14.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0228,Veg nuggets (cheese),"Western foods (India, common consumption)",52.8,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,15.4,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0229,Chocolate milk (sweetened),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0230,Chocolate milk (cold),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0231,Hot chocolate (sweetened) (sweetened),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0232,Hot chocolate (sweetened) (cold),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0233,Cold coffee (chocolate),"Western foods (India, common consumption)",73.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),8.1,4.5,11.7,Low,0.55,100,11.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0234,Veg nuggets (fried),"Western foods (India, common consumption)",55.5,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.9,4.3,11.5,Low,0.55,100,14.2,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0235,Chicken nuggets (cheese),"Western foods (India, common consumption)",52.3,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.6,4.2,11.0,Low,0.55,100,14.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0236,Fish fingers (cheese),"Western foods (India, common consumption)",52.3,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.6,4.2,11.0,Low,0.55,100,14.6,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0237,Chicken nuggets (fried),"Western foods (India, common consumption)",55.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,13.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0238,Fish fingers (fried),"Western foods (India, common consumption)",55.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.4,4.1,10.7,Low,0.55,100,13.5,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0239,Milkshake,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.1,3.9,10.3,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0240,Cold coffee,"Western foods (India, common consumption)",60.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.1,3.9,10.3,Low,0.55,100,11.9,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0241,Soft drink (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0242,Soft drink (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0243,Cola drink (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0244,Cola drink (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0245,Sweetened soda (cold),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0246,Sweetened soda (sweetened),"Western foods (India, common consumption)",70.0,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),7.0,3.9,10.2,Low,0.55,100,10.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0247,Lasagne (vegetable) (extra cheese),"Western foods (India, common consumption)",51.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),6.7,3.7,9.7,Low,0.55,100,13.0,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0248,Veg nuggets (extra cheese),"Western foods (India, common consumption)",51.2,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),6.0,3.3,8.7,Low,0.55,100,11.7,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0249,Chicken nuggets (extra cheese),"Western foods (India, common consumption)",50.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,11.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
WEST_0250,Fish fingers (extra cheese),"Western foods (India, common consumption)",50.7,Tier-4 estimate: category baseline GI + cooking/topping modifiers (not dish-specific clinical GI),5.6,3.1,8.1,Low,0.55,100,11.1,Estimated per 100 g; carb density adjusted for toppings/cooking method; designed for Indian user recognition.
